band	state	site	box	year	date	class	age	sex	experiment	treatment	cap_num	b_cort	s_cort	d_cort	a_cort	inj_type	ss_type	b_lat	s_lat	d_a_lat	b_gluc	s_gluc	d_gluc	a_gluc	stage	post_trt	mass	bhead	fwing	massd15	time_start	notes
278171612	TN	Volkswagen	25	2018	133	adult	SY	F	Stressor	Low_Tape	1	1.67	27.89	32.7		Dex_or_nothing	B_S_D	117	33	32	231	268			early_inc	no	21	28.5	119		553	
278171612	TN	Volkswagen	25	2018	139	adult	SY	F	Stressor	Low_Tape	2	1.43				Dex_or_nothing	B_S_D	161			232				late_inc	yes	18.5				482	
278171612	TN	Volkswagen	25	2018	146	adult	SY	F	Stressor	Low_Tape	3	1.21	44.12	26.36		Dex_or_nothing	B_S_D	130	32	30	216	239			provision	yes	18	28.6	118		476	
278171613	TN	Woodland_Park	6	2018	134	adult	AHY	M	Stressor	Mate_Predator	1					Dex_or_nothing	B_S_D	139	33	30	215	183			provision	no	20.5	27.6	115		509	"Some Dex leaked during injection ~1 ml
Primary feathers 8 & 9 wing tips broken on both sides"
278171614	TN	Honors_Course	3	2018	136	adult	SY	F	Stressor	Control	1	1.58	23.65	7.97		Dex_or_nothing	B_S_D	50	31	30	246	335			early_inc	no	20.5	27.5	116		419	
278171614	TN	Honors_Course	3	2018	142	adult	SY	F	Stressor	Control	2	1.85				Dex_or_nothing	B_S_D	81			172				late_inc	no	19.5				430	
278171614	TN	Honors_Course	3	2018	148	adult	SY	F	Stressor	Control	3	2.37	15.99	5.83		Dex_or_nothing	B_S_D	135	30	32	210	256			provision	no	17.75	27.9	111		435	
278171615	TN	ChattState	1	2018	136	adult	AHY	M	Stressor	Mate_Low_Tape	1					Dex_or_nothing	B_S_D	103	34	31	191	187			provision	no	20	28.2	118		516	
278171616	TN	ChattState	4	2018	136	adult	AHY	M	Stressor	Mate_Predator	1					Dex_or_nothing	B_S_D	126	32	30	204	162			provision	no	20.75	29.1	122		568	
278171617	TN	Dam	16	2018	136	adult	AHY	M	Stressor	Mate_Predator	1					Dex_or_nothing	B_S_D	130	31	31	199	172			provision	no	20.5	28.5	122		586	
278171618	TN	Woodland_Park	15	2018	137	adult	SY	F	Stressor	Predator	1	8.68	30.48	8.6		Dex_or_nothing	B_S_D	73	29	31	150	169			early_inc	no	19	27.4	113		454	
278171619	TN	Kordsa	5	2018	137	adult	SY	F			1	0.47	31.83	20.35		Dex_or_nothing	B_S_D	80	34	30	142	157			early_inc	no	18.75	27.9	114		592	This female was captured in the box after the first female (2781-71603). She is NOT the egg-laying female of K5
278171625	TN	Dam	22	2018	138	adult	AHY	M	Stressor	Mate_Predator	1					Dex_or_nothing	B_S_D	75	31	31	191	211			provision	no	20	29.5	120		428	
278171626	TN	ChattState	6	2018	138	adult	AHY	M	Stressor	Mate_Predator	1					Dex_or_nothing	B_S_D	57	29	31	185	240			provision	no	20.5	29.9	119		441	
278171636	TN	Woodland_Park	16	2018	140	adult	AHY	M	Stressor	Mate_Low_Tape	1					Dex_or_nothing	B_S_D	120	37	32	147	222			provision	no	20.5	28.5	119		458	
278171691	TN	Amnicola	4	2018	148	adult	AHY	M	Stressor	Mate_Predator	1					Dex_or_nothing	B_S_D	107	31	29	219	262			provision	no	20	28.9	124		447	
278171698	TN	Volkswagen	6	2018	134	adult	SY	F	Stressor	Predator	1	0.56	24.36	8.14		Dex_or_nothing	B_S_D	91	33	31	201	232			early_inc	no	23	28.3	119		420	Growth on right foot possibly fungal
278171699	TN	Kordsa	9	2018	132	adult	ASY	F	Stressor	Predator	1	0.77	23.24	9.43		Dex_or_nothing	B_S_D	69	33	32	175	217			early_inc	no	23.5	28.1	116		487	
278171699	TN	Kordsa	9	2018	138	adult	ASY	F	Stressor	Predator	2	1.71				Dex_or_nothing	B_S_D	150			201				late_inc	yes	21				518	
278171699	TN	Kordsa	9	2018	144	adult	ASY	F	Stressor	Predator	3	0.56	24.93	8.47		Dex_or_nothing	B_S_D	88	34	36	211	234			provision	yes	20	28.3	116		503	
278171700	TN	Kordsa	7	2018	131	adult	AHY	M	Stressor	Mate_Predator	1					Dex_or_nothing	B_S_D	103	33	32	200	166			provision	no	23.25	29.3	128		520	
278171701	TN	Curtain_Pole	17	2018	126	adult	SY	F	Stressor	Control	1	0.71	30.29	12.3		Dex_or_nothing	B_S_D	95	34	32	156	162			early_inc	no	24.25	28	116		520	
278171701	TN	Curtain_Pole	17	2018	133	adult	ASY	F	Stressor	Control	2	0.58				Dex_or_nothing	B_S_D	109			206				late_inc	no	21.5				450	
278171701	TN	Curtain_Pole	17	2018	139	adult	SY	F	Stressor	Control	3	0.47	50.46	13.98		Dex_or_nothing	B_S_D	94	30	32	222	279			provision	no	19.25	28	114		567	
278171702	TN	Dam	8	2018	128	adult	SY	F	Stressor	Low_Tape	1	0.69	23.06	6.75		Dex_or_nothing	B_S_D	91	33	30	241	228			early_inc	no	20.75	26.3	117		477	
278171702	TN	Dam	8	2018	134	adult	SY	F	Stressor	Low_Tape	2	2.31				Dex_or_nothing	B_S_D	75			211				late_inc	yes	18.5				414	
278171703	TN	Woodland_Park	17	2018	138	adult	SY	F	Stressor	Predator	1	1.21	12	5.95		Dex_or_nothing	B_S_D	120	33	33	165	180			early_inc	no	21.75	28.7	117		425	
278171703	TN	Woodland_Park	17	2018	144	adult	SY	F	Stressor	Predator	2	1.63				Dex_or_nothing	B_S_D	105			180				late_inc	yes	21.5				447	
278171703	TN	Woodland_Park	17	2018	150	adult	SY	F	Stressor	Predator	3	0.47	18.49	13.19		Dex_or_nothing	B_S_D	107	31	31	218	243			provision	yes	17.25	28.8	116		473	
278171704	TN	Woodland_Park	22	2018	138	adult	SY	F	Stressor	Low_Tape	1	1.37	8.07	4.65		Dex_or_nothing	B_S_D	80	35	30	187	207			early_inc	no	19	28.1	117		472	"Left foot missing toes, matted feathers
Found dead in Dam 18 04/23/2019"
278171704	TN	Woodland_Park	22	2018	144	adult	SY	F	Stressor	Low_Tape	2	0.6				Dex_or_nothing	B_S_D	77			215				late_inc	yes	17.75				429	
278171704	TN	Woodland_Park	22	2018	149	adult	SY	F	Stressor	Low_Tape	3	1.41	20.95	8.71		Dex_or_nothing	B_S_D	90	34	30	208	264			provision	yes	16.5	27.4	115		424	
278171705	TN	Curtain_Pole	12	2018	141	adult	SY	F	Stressor	Low_Tape	1	2.07	13.8	23.31		Dex_or_nothing	B_S_D	119	29	31	187	221			early_inc	no	20	28.9	114		500	
278171706	TN	Curtain_Pole	3	2018	143	adult	ASY	F	Stressor	Predator	1	1.49	17.76	5.89		Dex_or_nothing	B_S_D	96	30	30	206	181			early_inc	no	21.25	28.4	115		430	
278171706	TN	Curtain_Pole	3	2018	149	adult	ASY	F	Stressor	Predator	2	0.74				Dex_or_nothing	B_S_D	97			228				late_inc	yes	18.5				422	
278171706	TN	Curtain_Pole	3	2018	154	adult	ASY	F	Stressor	Predator	3	1.52	9.85	9.85		Dex_or_nothing	B_S_D	76	30	30	226	204			provision	yes	19	29.1	117		481	
278171707	TN	Volkswagen	10	2018	143	adult	SY	F	Stressor	Predator	1	0.61	22.4	8.62		Dex_or_nothing	B_S_D	107	31	30	221	185			early_inc	no	20.75	27.5	117		539	
278171707	TN	Volkswagen	10	2018	149	adult	SY	F	Stressor	Predator	2	2.8				Dex_or_nothing	B_S_D	74			177				late_inc	yes	16.25				444	
278171708	TN	Curtain_Pole	11	2018	145	adult	SY	F	Stressor	Low_Tape	1	0.47	24.46	8.59		Dex_or_nothing	B_S_D	94	30	31	204	210			early_inc	no	21	28.8	121		426	
278171708	TN	Curtain_Pole	11	2018	151	adult	SY	F	Stressor	Predator	2	1.07				Dex_or_nothing	B_S_D	147			254				late_inc	yes	17.5				425	
278171709	TN	Kordsa	10	2018	147	adult	AHY	M	Stressor	Mate_Control	1					Dex_or_nothing	B_S_D	89	30	30	224	167			provision	no	20	29.5	117		568	
278171721	TN	Curtain_Pole	9	2018	149	adult	AHY	M	Stressor	Mate_Predator	1					Dex_or_nothing	B_S_D	100	30	30	205	170			provision	no	18.5	28.5	121		435	
278171722	TN	Curtain_Pole	2	2018	149	adult	AHY	M	Stressor	Mate_Control	1					Dex_or_nothing	B_S_D	148	30	31	182	153			provision	no	18	29.4	113.5		516	
278171741	WY	Bear_Lodge	26Pole	2018	163	adult	ASY	F	Stressor	Predator	1	0.47	32.71	20.95		Dex_or_nothing	B_S_D	101	30	30	215	276			early_inc	no	18.25	28.2	117		467	
278171741	WY	Bear_Lodge	26Pole	2018	169	adult	ASY	F	Stressor	Predator	2	1.15				Dex_or_nothing	B_S_D	110			184				late_inc	yes	17.5				546	
278171741	WY	Bear_Lodge	26Pole	2018	178	adult	ASY	F	Stressor	Predator	3	2.66	29.86	6.63		Dex_or_nothing	B_S_D	80	34	33	172	258			provision	yes	18.75	28.1	116		557	
278171742	WY	Twin_Buttes	3	2018	164	adult	SY	F	Stressor	Control	1	2.49	38.72	18.59		Dex_or_nothing	B_S_D	89	31	31	167	254			early_inc	no	19.1	28.3	115		497	
278171742	WY	Twin_Buttes	3	2018	170	adult	SY	F	Stressor	Control	2	8				Dex_or_nothing	B_S_D	85			243				late_inc	no	18.5				445	
278171743	WY	Twin_Buttes	18S	2018	164	adult	SY	F	Stressor	Predator	1	1.21	75.09	24.89		Dex_or_nothing	B_S_D	84	31	30	224	253			early_inc	no	18.25	28.7	117		507	
278171743	WY	Twin_Buttes	16	2018	201	adult	SY	F			1	1.39				Dex_or_nothing	B_S_D	99			215				early_inc	no	19.75	27.5	117		537	renesting female
278171743	WY	Twin_Buttes	18S	2018	170	adult	ASY	F	Stressor	Predator	2	18.93				Dex_or_nothing	B_S_D	60			194				late_inc	yes	17.5				456	
278171744	WY	Twin_Buttes	12	2018	164	adult	ASY	F	Stressor	Low_Tape	1	1.6	82.22	6.18		Dex_or_nothing	B_S_D	60	33	32	228	348			early_inc	no	16.75	27	112		523	no measured by written- either YR or SM
278171745	WY	Owen_Creek	10	2018	167	adult	ASY	F	Stressor	Control	1	4.25	129.61	26.82		Dex_or_nothing	B_S_D	91	32	31	179	189			early_inc	no	19	28.2	119		382	
278171745	WY	Owen_Creek	10	2018	173	adult	ASY	F	Stressor	Control	2	2.34				Dex_or_nothing	B_S_D	107			209				late_inc	no	19				392	
278171745	WY	Owen_Creek	10	2018	184	adult	ASY	F	Stressor	Control	3	1.48	36.07	23.23		Dex_or_nothing	B_S_D	86	33	32	180	225			provision	no	16.75	27.2	122		485	
278171746	WY	Garden_Gods	1E	2018	172	adult	SY	F	Stressor	Low_Tape	1	0.64	65.75	53.94		Dex_or_nothing	B_S_D	128	35	31	200				early_inc	no	18	28.4	116		490	"*originally tape treatment- removed bc she had serious difficulty flying after first release attempt
original band number 2781-72046 same than BL25 so not sure that it is real number"
278171747	WY	Garden_Gods	FSSF	2018	167	adult	SY	F	Stressor	Predator	1	15.27	103.43	10.83		Dex_or_nothing	B_S_D	96	31	32	144	222			early_inc	no	17.75	27.9	114		550	
278171748	WY	Twin_Buttes	19N	2018	168	adult	ASY	F	Stressor	Low_Tape	1	3.45	79.57	18.04		Dex_or_nothing	B_S_D	79	30	31	211	284			early_inc	no	17.5	27.1	117		411	
278171749	WY	Elk_View	2	2018	167	adult	ASY	F	Stressor	Low_Tape	1	1.79	167.64	30.67		Dex_or_nothing	B_S_D	90	30	30	241	286			early_inc	no	18	26.5	116		466	was originally 2781-71740 btu this band was used in TN
278171750	WY	Twin_Buttes	26	2018	168	adult	SY	F	Stressor	Control	1	2.75	65.1	14.83		Dex_or_nothing	B_S_D	96	30	31	201	236			early_inc	no	17	27.4	116		462	
278171751	WY	196	MidSmall	2018	168	adult	SY	F	Stressor	Predator	1	9.22	99.34	19.81		Dex_or_nothing	B_S_D	90	31	32	208	246			early_inc	no	18.25	27.1	117		489	
278171751	WY	196	MidSmall	2018	175	adult	SY	F	Stressor	Predator	2	10.6				Dex_or_nothing	B_S_D	171			212				late_inc	yes	17.5				447	
278171752	WY	Bear_Lodge	14	2018	170	adult	SY	F	Stressor	Control	1	3.5	166.1	15.73		Dex_or_nothing	B_S_D	130	31	30	168	158			early_inc	no	15.5	29.1	116		460	Growth on left toes
278171752	WY	Bear_Lodge	14	2018	175	adult	SY	F	Stressor	Control	2	5.03				Dex_or_nothing	B_S_D	120			187				late_inc	no	15.5				470	No release time recorded
278171752	WY	Bear_Lodge	14	2018	186	adult	SY	F	Stressor	Control	3	3.12	32.26	17.98		Dex_or_nothing	B_S_D	93	31	30	172	132			provision	no	17	27.4	116		434	
278171753	WY	Twin_Buttes	4	2018	170	adult	ASY	F	Stressor	Predator	1	1.29	129.78	12.11		Dex_or_nothing	B_S_D	130	30	31	268	229			early_inc	no	16	26.2	121		490	
278171753	WY	Twin_Buttes	5	2018	202	adult	ASY	F			1	0.83				Dex_or_nothing	B_S_D	65			222				early_inc	no	19	27.8	121		423	renesting female
278171754	WY	Lone_Snag	12	2018	171	adult	SY	F	Stressor	Predator	1	16.11	123.8	22.76		Dex_or_nothing	B_S_D	74	32	31	212	329			early_inc	no	16.75	27.4	119		364	
278171755	WY	Elk_Bugle	19	2018	171	adult	ASY	F	Stressor	Predator	1	6.44	77.32	10.17		Dex_or_nothing	B_S_D	110	31	32	165	250			early_inc	no	19	27.4	120		365	
278171756	WY	Elk_Bugle	9	2018	171	adult	ASY	F	Stressor	Control	1	10.22	45.97	14.11		Dex_or_nothing	B_S_D	99	91	31	239	390			early_inc	no	17.25	26.7	120		376	
278171756	WY	Elk_Bugle	9	2018	176	adult	ASY	F	Stressor	Control	2	0.47				Dex_or_nothing	B_S_D	88			247				late_inc	no	18				507	
278171756	WY	Elk_Bugle	9	2018	184	adult	ASY	F	Stressor	Control	3	2.92	32.29	9.66		Dex_or_nothing	B_S_D	108	32	40	278	252			provision	no	16.25	27	117		450	Tip of wing missing
278171757	WY	Bull_Creek	7W	2018	171	adult	ASY	F	Stressor	Predator	1	0.84	83.47			Dex_or_nothing	B_S_D	112	33		169	338			early_inc	no	17.25	26.2	117		391	Bird was stressed and released after stress bleed (was not dexed)
278171758	WY	Bull_Creek	4	2018	171	adult	ASY	F	Stressor	Predator	1	4.75	20.02	13.05		Dex_or_nothing	B_S_D	72	32	32	226	310			early_inc	no	18.75	27.8	119		411	
278171759	WY	River_Crossing	6	2018	171	adult	SY	F	Stressor	Control	1	0.97	36.79	8.97		Dex_or_nothing	B_S_D	110	31	31	175	266			early_inc	no	19.5	27.2	121.5		425	
278171760	WY	Elk_Bugle	12.5	2018	171	adult	SY	F	Stressor	Predator	1	1.29	92.01	23.14		Dex_or_nothing	B_S_D	136	37	33	151				early_inc	no	17.25	27	116		444	RFID not recorded
278171760	WY	Elk_Bugle	12.5	2018	176	adult	SY	F	Stressor	Predator	2	1.36				Dex_or_nothing	B_S_D	78			164				late_inc	yes	18				517	
278171761	WY	Arrowhead	2	2018	171	adult	SY	F	Stressor	Predator	1	0.97	38.29	20.68		Dex_or_nothing	B_S_D	52	36	30	235				early_inc	no	16.5	26.3	118		551	
278171762	WY	Twin_Buttes	10	2018	171	adult	SY	F	Stressor	Control	1	1.5	119.36	6.78		Dex_or_nothing	B_S_D	147	33	31	195				early_inc	no	16.25	27.3	120		548	
278171763	WY	North_Tongue	44	2018	172	adult	ASY	F	Stressor	Low_Tape	1	3.24	30.84	5.13		Dex_or_nothing	B_S_D	92	30	34	177	269			early_inc	no	17.5	27.2	115		382	
278171763	WY	North_Tongue	44	2018	177	adult	ASY	F	Stressor	Low_Tape	2	1.45				Dex_or_nothing	B_S_D	80			202				late_inc	yes	17.75				536	
278171764	WY	Lone_Snag	13W	2018	172	adult	SY	F	Stressor	Low_Tape	1	0.98	126.72	85.75		Dex_or_nothing	B_S_D	140	33	35	184	240			early_inc	no	17.25	27.7	115		376	
278171766	WY	Bull_Creek	8W	2018	172	adult	SY	F	Stressor	Low_Tape	1	11.62	66.42	8.73		Dex_or_nothing	B_S_D	41	43	31	138	270			early_inc	no	17.75	26.7	120		409	2781-71765 band destroyed
278171767	WY	Owen_Creek	1	2018	173	adult	SY	F	Stressor	Control	1	2.99	72.42	11.53		Dex_or_nothing	B_S_D	78	31	30	208				early_inc	no	18.75	27.5	118		368	no stress glucose (running low on test strips)
278171768	WY	Owen_Creek	7N	2018	173	adult	SY	F	Stressor	Control	1	1.42	13.4	9.45		Dex_or_nothing	B_S_D	68	31	31	202				early_inc	no	17.75	27.2	116.5		377	bled heavily at stress bleed before pricking; no stress glucose (running low on test strips)
278171769	WY	River_Crossing	4W	2018	175	adult	ASY	F	Stressor	Predator	1	1.7	115.2	13.53		Dex_or_nothing	B_S_D	72	30	31	178	223			early_inc	no	19.5	28.1	115		438	
278171769	WY	River_Crossing	4W	2018	180	adult	ASY	F	Stressor	Predator	2	2.09				Dex_or_nothing	B_S_D	93			166				late_inc	yes	21				520	
278171769	WY	River_Crossing	4W	2018	191	adult	ASY	F	Stressor	Predator	3	1.13	41.65	31.73		Dex_or_nothing	B_S_D	83	29	30	172	197			provision	yes	19.25	28.2	116		410	
278171770	WY	Elk_Bugle	5.5	2018	175	adult	SY	F	Stressor	Control	1	1.89	20.07	10.11		Dex_or_nothing	B_S_D	97	31	30	238	215			early_inc	no	17	27.4	115		449	
278171771	WY	North_Tongue	55	2018	175	adult	SY	F	Brain_Collection	Brain Collection	1	0.58	24.35	6.66		Dex_or_nothing	B_S_D	75	32	30	189	225			early_inc	no	16	27.4	114		558	
278171771	WY	North_Tongue	55	2018	177	adult	SY	F	Brain_Collection	Brain Collection	2	3.66				Dex_or_nothing	B_S_D	165			115				late_inc	no	17.5				552	Brain collected 10:42. Stress 90'
278171772	WY	Marcum_Creek	10N	2018	176	adult	ASY	F	Stressor	Control	1	0.97	94.47	16.16		Dex_or_nothing	B_S_D	97	31	30	233	270			early_inc	no	16.75	26.9	110		464	
278171772	WY	Marcum_Creek	10N	2018	181	adult	ASY	F	Stressor	Control	2	0.62				Dex_or_nothing	B_S_D	102			206				late_inc	no	17.5				420	
278171772	WY	Marcum_Creek	10N	2018	193	adult	ASY	F	Stressor	Control	3	0.47	23.22	11.82		Dex_or_nothing	B_S_D	114	32	32	188	232			provision	no	17	27	110.5		508	
278171773	WY	Bear_Lodge	26Pole	2018	178	adult	AHY	M	Stressor	Mate_Predator	1					Dex_or_nothing	B_S_D	45	30	33	240	312			provision	no	18	27.9	122		521	
278171774	WY	196	Upper	2018	181	adult	ASY	F	Stressor	Control	1	3.82	49.67			Dex_or_nothing	B_S_D	68	32		217	261			early_inc	no	18.75	26.9	121.5		422	"Post-dex bleed was not done because no dex in kit. Thus, the bird was not injected."
278171775	WY	Twin_Buttes	7	2018	182	adult	AHY	M	Stressor	Mate_Predator	1					Dex_or_nothing	B_S_D	111	32	33	240	217			provision	no	18	28.3	126		485	
278171776	WY	Twin_Buttes	17S	2018	182	adult	AHY	M	Stressor	Mate_Predator	3					Dex_or_nothing	B_S_D	79	32	33	204	173			provision	no	17	28.1	122		495	
278171782	WY	Bear_Lodge	3.5	2018	183	adult	SY	F	Stressor	Predator	1	0.88	12.41	5.24		Dex_or_nothing	B_S_D	105	30	30	245	250			early_inc	no	17.75	28.2	122		560	
278171782	WY	Bear_Lodge	3.5	2018	189	adult	SY	F	Stressor	Predator	2	0.47				Dex_or_nothing	B_S_D	82			200				late_inc	yes	19				498	
278171782	WY	Bear_Lodge	3.5	2018	197	adult	SY	F	Stressor	Predator	3	0.97	17.66	12.95		Dex_or_nothing	B_S_D	98	31	29	206	258			provision	yes	17.5	28.3	123.5		491	
278171788	WY	Lone_Snag	17	2018	185	adult	AHY	M	Stressor	Mate_Control	1					Dex_or_nothing	B_S_D	90	31	31	163	186			provision	no	16.75	26.5	118		433	
278171790	WY	Lone_Snag	22E	2018	185	adult	SY	F	Stressor	Predator	1	0.47	49.27	7.04		Dex_or_nothing	B_S_D	90	30	29	201	230			early_inc	no	22.75	28.1	118.5		456	calloused growth on right leg near foot
278171790	WY	Lone_Snag	22E	2018	191	adult	SY	F	Stressor	Predator	2	0.85				Dex_or_nothing	B_S_D	82			222				late_inc	yes					425	
278171790	WY	Lone_Snag	22E	2018	200	adult	SY	F	Stressor	Predator	3	0.47	17.18	8.88		Dex_or_nothing	B_S_D	117	30	30	202	262			provision	yes	20.5	28	118		431	
278171791	WY	Garden_Gods	6S	2018	186	adult	AHY	M	Stressor	Mate_Control	1					Dex_or_nothing	B_S_D	90	31	30	176	186			provision	no	18	27.2	118		505	
278171792	WY	Lone_Snag	14E	2018	187	adult	AHY	M	Stressor	Mate_Predator	1	1	13.23	14.98		Dex_or_nothing	B_S_D	124	30	29	240	220			provision	no	17.5	27.6	122		572	
278171794	WY	Bear_Lodge	17	2018	188	adult	SY	F	Stressor	Predator	1	0.92	14.89	9.34		Dex_or_nothing	B_S_D	122	30	30	129	174			early_inc	no	21.25	27.9	116		429	
278171795	WY	Corral	8S	2018	173	adult	ASY	F	Stressor	Predator	1	1.85	86.74	11.68		Dex_or_nothing	B_S_D	121	29	31	173				early_inc	no	19.5	27	120		407	
278171796	WY	Lone_Snag	2	2018	172	adult	SY	F	Stressor	Predator	1	1.48	17.53	2.35		Dex_or_nothing	B_S_D	165	31	36	176	245			early_inc	no	16.5	27.5	120.5		395	Flatwing measured on the left wing
278171798	TN	Marina	4	2018	136	adult	AHY	M	Stressor	Mate_Control	1					Dex_or_nothing	B_S_D	90	35	34	210	200			provision	no	19.5	27.5	121		572	
278171799	TN	Volkswagen	32	2018	135	adult	SY	F	Stressor	Control	1	0.94	4.07	5.24		Dex_or_nothing	B_S_D	135	38	32	258	261			early_inc	no	22	28.5	116		587	
278171799	TN	Volkswagen	32	2018	141	adult	SY	F	Stressor	Control	2	0.52				Dex_or_nothing	B_S_D	103			225				late_inc	no	19.5				543	
278171799	TN	Volkswagen	32	2018	147	adult	SY	F	Stressor	Control	3	0.61	20.1	6.91		Dex_or_nothing	B_S_D	110	30	33	206	259			provision	no	18.75	28.7	115		498	
278171800	TN	Dam	2	2018	127	adult	SY	F	Stressor	Control	1	0.47	17.36	5.89		Dex_or_nothing	B_S_D	136	34	29	216	210			early_inc	no	24	28.9	119		539	
278171800	TN	Dam	2	2018	133	adult	SY	F	Stressor	Control	2	0.47				Dex_or_nothing	B_S_D	115			250				late_inc	no	22.5				533	
278171800	TN	Dam	2	2018	139	adult	SY	F	Stressor	Control	3	0.71	4.11	3.57		Dex_or_nothing	B_S_D	70	32	30	246	243			provision	no	19.5	28.9	117		536	
278171801	TN	Dam	17	2018	133	adult	SY	F	Stressor	Control	1	0.62	9.5	6.05		Dex_or_nothing	B_S_D	132	34	30	169	174			early_inc	no	22.25	27.4	114		548	
278171801	TN	Dam	17	2018	139	adult	SY	F	Stressor	Control	2	0.75				Dex_or_nothing	B_S_D	80			183				late_inc	no	20				526	
278171801	TN	Dam	17	2018	145	adult	SY	F	Stressor	Control	3	0.52	9.3	9.49		Dex_or_nothing	B_S_D	86	30	30	193	217			provision	no	18.5	27.5	114		463	
278171802	TN	Kordsa	4	2018	120	adult	ASY	F	Stressor	Low_Tape	1	1.66	15.02	7.26		Dex_or_nothing	B_S_D	100	32	33	195	191			early_inc	no	21.5	29	118		576	
278171802	TN	Kordsa	4	2018	126	adult	ASY	F	Stressor	Low_Tape	2	0.85				Dex_or_nothing	B_S_D	85			204				late_inc	yes	22.5				512	
278171802	TN	Kordsa	4	2018	134	adult	ASY	F	Stressor	Low_Tape	3	1.78	12.37	11.26		Dex_or_nothing	B_S_D	110	29	31	220	247			provision	yes	19.5	29.1	117		600	
278171803	TN	ChattState	2	2018	133	adult	AHY	M	Stressor	Mate_Control	1					Dex_or_nothing	B_S_D	90	32	31	213	228			provision	no	19.5	28.6	120		594	
278171804	TN	Curtain_Pole	10	2018	134	adult	SY	F	Stressor	Low_Tape	1	1.46	17.12	13.21		Dex_or_nothing	B_S_D	130	33	31	176	197			early_inc	no	22	28.8	117		430	
278171805	TN	Rivermont	9	2018	134	adult	AHY	M	Stressor	Mate_Low_Tape	1					Dex_or_nothing	B_S_D	100	32	31	197	184			provision	no	21	29.3	119		534	
278171806	TN	Rivermont	2B	2018	134	adult	SY	F	Stressor	Low_Tape	1	0.77	31.3	17.37		Dex_or_nothing	B_S_D	100	30	33	171	223			early_inc	no	21.5	28.6	121		515	
278171806	TN	Rivermont	2B	2018	140	adult	SY	F	Stressor	Low_Tape	2	1.15				Dex_or_nothing	B_S_D	92			236				late_inc	yes	19.75				518	
278171806	TN	Rivermont	2B	2018	147	adult	SY	F	Stressor	Low_Tape	3	1.36	45.87	28		Dex_or_nothing	B_S_D	98	32	30	197	207			provision	yes	19.75	28.4	121		584	
278171807	TN	Dam	18	2018	135	adult	AHY	M	Stressor	Mate_Control	1					Dex_or_nothing	B_S_D	110	32	31	184	232			provision	no	19.5	28	124		445	This male was also caught on 5/27 in box D19
278171807	TN	Dam	19	2018	147	adult	AHY	M	Stressor	Mate_Predator	2					Dex_or_nothing	B_S_D	110	30	30	184	224			provision	no	19	27.7	123		490	This male was also caught on 5/15 in D18
278171808	TN	Honors_Course	2	2018	137	adult	SY	F	Stressor	Low_Tape	1	0.66	14.7	11.27		Dex_or_nothing	B_S_D	75	31	30	174	215			early_inc	no	19.25	25.7	114		417	Feathers on Right wing broken during taping
